town,articles,deaths_min,bureau_id,lat,target,deaths,country,deaths_max,number,children,tweet_id,lon,location,civilians,date,bij_summary_short,_id,bij_link,injuries,names
Ghulam Khan,[],9,Ob180,33.05615526,,10-Sep,Pakistan,10,235,,2.89087E+17,70.0786972,North Waziristan,,2010-12-28T00:00:00.000Z,"9-10 killed in strikes on trucks carrying alleged militants, and wounded from previous strikes.  Nawab, Ghulam Khan, North Waziristan.",52093bda8d8b4098c5038328,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Ghulam Khan,[],4,Ob181,33.05615526,,8-Apr,Pakistan,8,236,,2.89441E+17,70.0786972,North Waziristan,,2010-12-31T00:00:00.000Z,"4-8 alleged Taliban pursued and killed by drone after Afghan raid.  Ghulam Khan, North Waziristan.",52093bda8d8b4098c5038329,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Mandi Khel,[],8,Ob182,33.0285268,,9-Aug,Pakistan,9,237,,2.89463E+17,70.23971558,North Waziristan,Unknown,2011-01-01T00:00:00.000Z,"8-9 killed in strike on car and house, Mandi Khel, North Waziristan.",52093bda8d8b4098c503832a,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Mandi Khel,[],5,Ob183,33.0285268,,6-May,Pakistan,6,238,,2.89466E+17,70.23971558,North Waziristan,,2011-01-01T00:00:00.000Z,"After waiting two hours with drones still overhead, rescuers attempted to retrieve the dead and injured from Ob180 but were attacked. Up to six people were killed. Mandi Khel, North Waziristan",52093bda8d8b4098c503832b,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Datta Khel,[],4,Ob184,33.151242,,5-Apr,Pakistan,5,239,,2.89474E+17,70.434707,North Waziristan,Unknown,2011-01-01T00:00:00.000Z,"4-5 alleged militants killed in attack on car in Datta Khel, North Waziristan.",52093bda8d8b4098c503832c,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Boya,[],4,Ob185,33.02133047,,4,Pakistan,4,240,,2.89478E+17,69.82566833,North Waziristan,Unknown,2011-01-01T00:00:00.000Z,"4 alleged militants killed in strike on vehicle in Boya or Mohammad Khel, North Waziristan.",52093bda8d8b4098c503832d,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,4,[u'']
Ghar Laley,[],4,Ob186,32.99671457,,6-Apr,Pakistan,6,241,,2.89777E+17,69.75099564,North Waziristan,0-6,2011-01-07T00:00:00.000Z,"4-6 alleged militants or civilians killed in strike on motorbike and house. Ghar Laley, North Waziristan.",52093bda8d8b4098c503832e,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Haider Khel,[],3,Ob187,32.9700756,,5-Mar,Pakistan,5,242,,2.90191E+17,70.31078339,North Waziristan,Unknown,2011-01-12T00:00:00.000Z,"3-5 alleged militants killed in attack on house in Haider Khel, North Waziristan.",52093bda8d8b4098c503832f,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,15,[u'']
Dashgah,[],3,Ob188,32.99945001,,7-Mar,Pakistan,7,243,,2.90865E+17,69.60422516,North Waziristan,Unknown,2011-01-18T00:00:00.000Z,"3-7 alleged militants killed in strike on house in Datta Khel, North Waziristan.",52093bda8d8b4098c5038330,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Doga Mada Khel,[],4,Ob189,32.99513086,,5-Apr,Pakistan,5,244,,2.90871E+17,69.62928772,North Waziristan,Unknown,2011-01-23T00:00:00.000Z,"4-5 alleged militants killed in car in Doga Mada Khel, North Waziristan.",52093bda8d8b4098c5038331,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Doga Mada Khel,[],2,Ob190,32.99513086,,3-Feb,Pakistan,3,245,,2.9088E+17,69.62928772,North Waziristan,,2011-01-23T00:00:00.000Z,"2-3 alleged militants killed in attack on motorbike in Doga Mada Khel, North Waziristan.",52093bda8d8b4098c5038332,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Razmak,[],4,Ob191,32.68850937,,6-Apr,Pakistan,6,246,,2.90986E+17,69.84815598,North Waziristan,Unknown,2011-01-23T00:00:00.000Z,"4-6 alleged militants killed when vehicle and house struck in Razmak, North Waziristan.",52093bda8d8b4098c5038333,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Azam Warsak,[],6,Ob192,32.30222379,,7-Jun,Pakistan,7,247,,2.91259E+17,69.40544128,South Waziristan,Unknown,2011-02-20T00:00:00.000Z,3 Turkmenistan nationals and 2 Û÷ArabsÛª reported among 6-7 dead in attack on house. Al Qaeda finance officer Abu Zaid al-Iraqi later reported killed.,52093bda8d8b4098c5038334,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Malik Jashdar,[],7,Ob193,32.99714649,,11-Jul,Pakistan,11,248,,2.91266E+17,70.31164169,North Waziristan,0-11,2011-02-21T00:00:00.000Z,"7-11 people - possibly all civilians - killed in attack on house and car in Malik Ashdar, North Waziristan.",52093bda8d8b4098c5038335,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,10,[u'']
Mohammad Khel,[],5,Ob194,32.99714649,,7-May,Pakistan,7,249,,2.91622E+17,69.72644806,North Waziristan,,2011-02-24T00:00:00.000Z,"5-7 alleged militants killed in attack on car and house in Mohammad Khel, North Waziristan.",52093bda8d8b4098c5038336,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Landidog,[],5,Ob195,32.31252497,,5,Pakistan,5,250,,2.91959E+17,69.44955826,South Waziristan,0-5,2011-03-08T00:00:00.000Z,"5 killed ÛÒ either militants or civilians ÛÒ in attack on house in Landidog, South Waziristan.",52093bda8d8b4098c5038337,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Datta Khel,[],5,Ob196,33.151242,,5,Pakistan,5,251,,2.92005E+17,70.434707,North Waziristan,Unknown,2011-03-09T00:00:00.000Z,5 alleged militants killed in attack on house in Datta Khel. North Waziristan.,52093bda8d8b4098c5038338,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Khesoor,[],6,Ob197,33.00348103,,12-Jun,Pakistan,12,252,,2.92366E+17,70.2725029,North Waziristan,5,2011-03-11T00:00:00.000Z,A double strike on a vehicle (and possibly a house) killed at least six people including rescuers.,52093bda8d8b4098c5038339,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Khesoor,[],5,Ob197,33.00348103,,5,Pakistan,5,253,,2.92367E+17,70.2725029,North Waziristan,5,2011-03-11T00:00:00.000Z,A double strike on a vehicle (and possibly a house) killed at least six people including rescuers.,52093bda8d8b4098c503833a,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,"[u'Noor Gul, Jaffar, Faraz, Musa, Kamal']"
Ghoroski,[],4,Ob198,33.08751456,,4,Pakistan,4,254,,2.92712E+17,70.27233124,North Waziristan,Unknown,2011-03-11T00:00:00.000Z,"Four unknown persons killed in strike on car in Ghoroski, North Waziristan.",52093bda8d8b4098c503833b,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Azam Warsak,[],0,Ob199,32.30222379,,0-4,Pakistan,4,255,,2.93252E+17,69.40544128,South Waziristan,Unknown,2011-03-13T00:00:00.000Z,"0-4 killed and 0-5 injured in an attack which destroyed a car but may have missed the occupants.  Azam Warsak, South Waziristan.",52093bda8d8b4098c503833c,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,5,[u'']
Spalaga,[],6,Ob200,32.86863007,,7-Jun,Pakistan,7,256,,2.93399E+17,70.14118195,North Waziristan,Unknown,2011-03-13T00:00:00.000Z,"6-7 alleged militants killed in strike on house and car in Spalga, North Waziristan.",52093bda8d8b4098c503833d,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,5,[u'']
Malik Jashdar,[],3,Ob201,32.99714649,,6-Mar,Pakistan,6,257,,2.93401E+17,70.31164169,North Waziristan,Unknown,2011-03-14T00:00:00.000Z,"3-6 alleged militants killed in a moving car in Malik Jashdar, North Waziristan.",52093bda8d8b4098c503833e,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Datta Khel,[],4,Ob202,33.151242,,5-Apr,Pakistan,5,258,,2.93404E+17,70.434707,North Waziristan,Unknown,2011-03-16T00:00:00.000Z,"Attack on either house or car kills 4-5 in Datta Khel, North Waziristan.",52093bda8d8b4098c503833f,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Datta Khel,[],26,Ob203,33.151242,,26-42,Pakistan,42,259,"Yes, according to one source.",2.93787E+17,70.434707,North Waziristan,31-42,2011-03-17T00:00:00.000Z,"Attack on tribal meeting kills 26-42 people, 31-42 of them civilians, at a jirga or tribal gathering in North Waziristan.",52093bda8d8b4098c5038340,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,14,[u'']
Angor Adda,[],6,Ob204,32.48659683,Maulvi Nazir,7-Jun,Pakistan,7,260,,2.94149E+17,69.28321838,South Waziristan,Possibly,2011-04-13T00:00:00.000Z,"6-7 alleged militants killed in strike on vehicles and building in Angor Adda, South Waziristan.",52093bda8d8b4098c5038341,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,10,[u'']
Spinwan,[],25,Ob205,32.9866359,,25-26,Pakistan,26,261,3,2.94447E+17,70.31232834,North Waziristan,9-May,2011-04-22T00:00:00.000Z,"Up to 25 killed, including 1-8 civilians, in strike on house in Spinwan, North Waziristan.",52093bda8d8b4098c5038342,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,10,[u'']
,[],2,YEM011,14.653544,,2,Yemen,2,262,,2.94856E+17,47.009442,Shabwah Province,,2011-05-05T00:00:00.000Z,"A fresh attempt was made to kill US-born cleric Anwar al-Awlaki in a co-ordinated drone strike. Instead two AQAP-linked brothers died, identified by Yemeni government officials as Abdullah Mubarak and Mosaad Mubarak (or al-Harad).",52093bda8d8b4098c5038343,http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,,"[u'Abdullah Mubarak, Mosaad Mubarak ']"
Dwa Tooe,[],15,Ob206,33.01175843,,15-18,Pakistan,18,263,,2.95244E+17,69.76086617,North Waziristan,6,2011-05-06T00:00:00.000Z,"15-18 killed, including six civilians, when restaurant hit along with targeted religious school in Dwa Tooe, Datta Khel, North Waziristan.",52093bda8d8b4098c5038344,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,4,[u'']
Angor Adda,[],3,Ob207,32.48659683,Maulvi Nazir,5-Mar,Pakistan,5,264,,2.95608E+17,69.28321838,South Waziristan,,2011-05-10T00:00:00.000Z,"3-5 alleged militants killed in strike on vehicle in Angor Ada/ Baghar, South Waziristan.",52093bda8d8b4098c5038345,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,4,[u'']
Datta Khel,[],7,Ob208,33.151242,,8-Jul,Pakistan,8,265,,2.95923E+17,70.434707,North Waziristan,,2011-05-12T00:00:00.000Z,"7-8 alleged militants killed in strike on van and possibly house in Datta Khel, North Waziristan.",52093bda8d8b4098c5038346,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,1,[u'']
Doga Mada Khel,[],3,Ob209,32.99513086,,5-Mar,Pakistan,5,266,,2.96042E+17,69.62928772,North Waziristan,Unknown,2011-05-13T00:00:00.000Z,"3-5 alleged militants killed in strike on car in Doga Mada Khel, North Waziristan.",52093bda8d8b4098c5038347,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Sandasa Village,[],4,Ob210,32.98699588,,10-Apr,Pakistan,10,267,,2.96301E+17,70.35129547,North Waziristan,Unknown,2011-05-16T00:00:00.000Z,"Attack on compound kills 4-10 alleged militants in Sandasa, Mir Ali, North Waziristan.",52093bda8d8b4098c5038348,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Aimarki,[],3,Ob211,32.99347512,,6-Mar,Pakistan,6,268,,2.96304E+17,70.34794807,North Waziristan,Unknown,2011-05-16T00:00:00.000Z,"3-6 alleged militants killed in strike on pick-up truck in Mir Ali, North Waziristan.",52093bda8d8b4098c5038349,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Tappi,[],4,Ob212,33.00175347,,6-Apr,Pakistan,6,269,,2.96677E+17,70.01415253,North Waziristan,Unknown,2011-05-20T00:00:00.000Z,"4-6 alleged militants killed in attack on moving vehicle in Tappi, North Waziristan.",52093bda8d8b4098c503834a,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Mir Ali,[],4,Ob213,32.95826549,,7-Apr,Pakistan,7,270,,2.96712E+17,70.24108887,North Waziristan,,2011-05-23T00:00:00.000Z,"4-7 alleged militants killed in strike on van in Mir Ali, North Waziristan.",52093bda8d8b4098c503834b,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Zinjibar,[],7,YEM012,13.12833,,7,Yemen,7,271,,2.97085E+17,45.38028,Abyan Province,4,2011-06-03T00:00:00.000Z,"US airstrike in the city of Zinjibar, most likely a drone, killed Abu Ali al-Harithi and a number of other militants as well as four civilians.",52093bda8d8b4098c503834c,http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,,[u'']
Ghwa Khwa,[],8,Ob214,32.16631296,Ilyas Kashmiri,12-Aug,Pakistan,12,272,,2.97092E+17,69.58800316,South Waziristan,Unknown,2011-06-03T00:00:00.000Z,"Up to 5 named al Qaeda killed among 8-12 alleged militants in strike on orchard in Ghwa Khwa, South Waziristan.",52093bda8d8b4098c503834d,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Shalam Raghzai,[],7,Ob215,32.33167334,,9-Jul,Pakistan,9,273,,2.97381E+17,69.51152802,South Waziristan,Unknown,2011-06-06T00:00:00.000Z,"House destroyed killing 7-9 alleged militants in Shalam Ragzhai, South Waziristan.",52093bda8d8b4098c503834e,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Wacha Dana,[],8,Ob216,32.33994071,,10-Aug,Pakistan,10,274,,2.97411E+17,69.49659348,South Waziristan,0-7,2011-06-06T00:00:00.000Z,"8-10 killed, including possibly 7 civilians, in attack on seminary in Wacha Dana, South Waziristan.",52093bda8d8b4098c503834f,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Darnashtra,[],3,Ob217,32.82478811,,5-Mar,Pakistan,5,275,,2.97433E+17,69.59014893,South Waziristan,Unknown,2011-06-06T00:00:00.000Z,"3-5 alleged militants killed in attack on car in Darnashtra, South Waziristan.",52093bda8d8b4098c5038350,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Zoynari,[],18,Ob218,32.30563347,,18-23,Pakistan,23,276,,2.97744E+17,69.56388474,South Waziristan,Unknown,2011-06-08T00:00:00.000Z,"18-23 alleged militants killed in attack on compound in Zoynari, South Waziristan.",52093bda8d8b4098c5038351,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,6,[u'']
Shawal,[],4,Ob219,33.01873964,,4,Pakistan,4,277,,2.97822E+17,69.65881348,South Waziristan,,2011-06-08T00:00:00.000Z,"4 militants or civilians killed in strike on truck in Shawal, South Waziristan.",52093bda8d8b4098c5038352,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Zinjibar,[],1,YEM013,13.129616,,1,Yemen,1,278,,2.98151E+17,45.381295,Abyan Province,,2011-06-10T00:00:00.000Z,At least one top insurgent was killed in the US military-led strikes by unmanned aircraft.,52093bda8d8b4098c5038353,http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,,[u'']
Raia,[],2,YEM014,13.612304,Nader al Shaddadi,3-Feb,Yemen,3,279,1,2.98607E+17,46.106282,Abyan Province,3-Feb,2011-06-10T00:00:00.000Z,A security official from Abyan province claimed that one of three linked strikes against militants resulted in the deaths of three civilians.,52093bda8d8b4098c5038354,http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,1,[u'Moti\u2019a Ahmed Haidara']
Wana,[],3,Ob220,32.30512565,Maulvi Nazir,10-Mar,Pakistan,10,280,,2.98807E+17,69.57624435,South Waziristan,Unknown,2011-06-15T00:00:00.000Z,"Attack on house kills 3-10 alleged militants in Wana, South Waziristan.",52093bda8d8b4098c5038355,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Karez,[],0,Ob221,32.32297004,,0,Pakistan,0,281,,,69.55530167,South Waziristan,0,2011-06-15T00:00:00.000Z,"None killed as car occupants escape drone strike in Karez, South Waziristan.",52093bda8d8b4098c5038356,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,0,[u'']
Mir Ali,[],5,Ob222,32.95826549,,6-May,Pakistan,6,282,,2.9886E+17,70.24108887,North Waziristan,6-May,2011-06-15T00:00:00.000Z,"5-6 civilians killed in strike on car near Miranshah, North Waziristan.",52093bda8d8b4098c5038357,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Jaar,[],0,YEM015,13.218055,,0,Yemen,0,283,,2.99605E+17,45.307832,Abyan Province,,2011-06-18T00:00:00.000Z,"Six civilians were wounded in an apparent drone strike targeting Û÷senior jihadistsÛª. However, no AQAP militants were reported to be hit in the attack.",52093bda8d8b4098c5038358,http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,6,[u'']
Khardand,[],7,Ob223,33.52193394,,7,Pakistan,7,284,,2.99607E+17,70.27610779,Kurram Agency,7-Feb,2011-06-20T00:00:00.000Z,"7 alleged militants and rescuers killed in strike on car in Khardand, Kurram Agency.",52093bda8d8b4098c5038359,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,3,[u'']
Zarakai,[],3,Ob224,33.52078905,,5-Mar,Pakistan,5,285,,2.9961E+17,70.25928497,Kurram Agency,,2011-06-20T00:00:00.000Z,"3-5 alleged militants killed in strike on house in Zarakai, Kurram Agency.",52093bda8d8b4098c503835a,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Kismayo,[],2,SOM010,-0.354098,,2,Somalia,2,286,,2.99621E+17,42.545328,Lower Jubba,,2011-06-23T00:00:00.000Z,"In the first known lethal drone strike in Somalia, Predators struck a militant training camp 10km south of Kismayo. Further missiles hit a second target near the airport. At least 2 people were killed.",52093bda8d8b4098c503835b,http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/,3-Feb,[u'']
Shawal,[],6,Ob225,33.01873964,,12-Jun,Pakistan,12,287,,2.99622E+17,69.65881348,South Waziristan,Unknown,2011-06-27T00:00:00.000Z,"6-12 killed in strike on truck and compound in Shawal, North Waziristan.",52093bda8d8b4098c503835c,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Shakai,[],14,Ob226,32.54710258,,14-21,Pakistan,21,288,,2.99639E+17,69.60456848,South Waziristan,0-20,2011-06-27T00:00:00.000Z,"14-21 alleged militants killed in attack on Û÷training campÛª in Shakai, South Waziristan.",52093bda8d8b4098c503835d,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Mir Ali,[],4,Ob227,32.95826549,Saifullah,6-Apr,Pakistan,6,289,,3.00283E+17,70.24108887,North Waziristan,Unknown,2011-07-05T00:00:00.000Z,"Named Western al Qaeda militant among 4-6 reported killed in strike on guesthouse in Mir Ali, North Waziristan.",52093bda8d8b4098c503835e,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,5,[u'']
Gurwak,[],5,Ob228,33.03860068,,12-May,Pakistan,12,290,,3.01086E+17,69.53933716,North Waziristan,0-5,2011-07-11T00:00:00.000Z,"5-12 killed, including possibly 5 civilians, in strike on van in Borvaika/ Gorwak in North Waziristan.",52093bda8d8b4098c503835f,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,2,[u'']
Gurwak,[],12,Ob229,33.03860068,,25-Dec,Pakistan,25,291,,3.01514E+17,69.53933716,North Waziristan,,2011-07-12T00:00:00.000Z,"12-25 alleged militants killed in strike on compound in Gorvak/ Shawal, North Waziristan.",52093bda8d8b4098c5038360,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,[u'']
Barmal,[],5,Ob230,32.83286589,,13-May,Pakistan,13,292,,3.01514E+17,69.66018677,South Waziristan,Unknown,2011-07-12T00:00:00.000Z,"An attack on a house and/ or car killed 5-13 alleged militants, including Û÷foreignersÛª. Three students Û÷with militant linksÛª were killed in either this or Ob230, named as Hafiz Bilal, Waheed Ullah and Fayaz. Barmal, South Wazir",52093bda8d8b4098c5038361,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,5,[u'']
